model_name,policy,layer,rows,call_rate,decision_mean_utility,utility_capture_rate,precision,unhelpful_call_cost_sum,unhelpful_call_rows
softmax_logistic_classifier__baseline,maturity3_callcap_0.5,FE_ratio_025_035,25920,0.039621913580246915,-0.0025375389454168834,0.010684286394368102,0.012658227848101266,67.11621263541191,1014
softmax_logistic_classifier__best_candidate,global_train_utility,overall,64800,0.03726851851851852,0.004119189127453949,0.5455379751268944,0.3072463768115942,138.43228214331504,1673
softmax_logistic_classifier__best_candidate,global_train_utility,same_algorithm,48240,0.03434908789386401,-0.0027834145191713336,0.02377919855549593,0.016898008449004225,137.5023706846059,1629
softmax_logistic_classifier__best_candidate,global_train_utility,dimension_40,21600,0.03875,-0.0033300632043954895,0.33008468202477553,0.1063321385902031,101.72331710658625,748
softmax_logistic_classifier__best_candidate,global_train_utility,FE_ratio_025_035,25920,0.042631172839506175,-0.002768700799056256,0.014233034324512027,0.015384615384615385,73.55406806313692,1088
softmax_logistic_classifier__best_candidate,global_callcap_0.9,overall,64800,0.03692901234567901,0.004093165720166656,0.5409149471500313,0.3075637275386544,136.68351100222748,1657
softmax_logistic_classifier__best_candidate,global_callcap_0.9,same_algorithm,48240,0.034017412935323385,-0.002752293500698363,0.02233544619874329,0.016453382084095063,135.80495595058593,1614
softmax_logistic_classifier__best_candidate,global_callcap_0.9,dimension_40,21600,0.038287037037037036,-0.003259424288586026,0.33008468202477553,0.10761789600967352,100.19751652510183,738
softmax_logistic_classifier__best_candidate,global_callcap_0.9,FE_ratio_025_035,25920,0.04224537037037037,-0.002740479477253718,0.012672896721378708,0.014611872146118721,72.62643459913127,1079
softmax_logistic_classifier__best_candidate,global_callcap_0.8,overall,64800,0.03634259259259259,0.004051411372496227,0.5338511929010834,0.3078556263269639,134.14055112541814,1630
softmax_logistic_classifier__best_candidate,global_callcap_0.8,same_algorithm,48240,0.03345771144278607,-0.002706023008898629,0.020596455249134994,0.015489467162329617,133.33662183771472,1589
softmax_logistic_classifier__best_candidate,global_callcap_0.8,dimension_40,21600,0.037731481481481484,-0.0031727787426512034,0.33008468202477553,0.10920245398773006,98.32597273290965,726
softmax_logistic_classifier__best_candidate,global_callcap_0.8,FE_ratio_025_035,25920,0.04147376543209876,-0.0026700694782415507,0.011910859253630729,0.013953488372093023,70.70560587985831,1060
softmax_logistic_classifier__best_candidate,global_callcap_0.7,overall,64800,0.03603395061728395,0.004041670535533117,0.5310827869605244,0.3083511777301927,132.71472506740014,1615
softmax_logistic_classifier__best_candidate,global_callcap_0.7,same_algorithm,48240,0.03312603648424544,-0.0026780851833359677,0.020021525987361476,0.015018773466833541,131.91079577969668,1574
softmax_logistic_classifier__best_candidate,global_callcap_0.7,dimension_40,21600,0.03740740740740741,-0.0031211994510988283,0.33008468202477553,0.11014851485148515,97.21186003537835,719
softmax_logistic_classifier__best_candidate,global_callcap_0.7,FE_ratio_025_035,25920,0.041010802469135806,-0.0026286544638778574,0.011910859253630729,0.014111006585136407,69.63212870755139,1048
softmax_logistic_classifier__best_candidate,global_callcap_0.6,overall,64800,0.03550925925925926,0.003977759906374519,0.522525350905067,0.30812690134724036,130.49762909036932,1592
softmax_logistic_classifier__best_candidate,global_callcap_0.6,same_algorithm,48240,0.032669983416252074,-0.0026366310156386184,0.019044225743309526,0.014593908629441625,129.77827843046214,1553
softmax_logistic_classifier__best_candidate,global_callcap_0.6,dimension_40,21600,0.036898148148148145,-0.003040897884737036,0.32960289613547633,0.11041405269761606,95.43385946540926,709
softmax_logistic_classifier__best_candidate,global_callcap_0.6,FE_ratio_025_035,25920,0.040393518518518516,-0.0025833193198059193,0.010854775879521963,0.013371537726838587,68.32427347369236,1033
softmax_logistic_classifier__best_candidate,global_callcap_0.5,overall,64800,0.0350462962962963,0.003857888623079933,0.5104923301670592,0.30603258476442097,129.32429015197937,1576
softmax_logistic_classifier__best_candidate,global_callcap_0.5,same_algorithm,48240,0.03229684908789386,-0.0026168823799278193,0.01748427998677346,0.012836970474967908,128.6136823224491,1538
