model_name,model_family,objective,eval_split,layer,group,label_source,dimension,FE_ratio,rows,u_gt_zero_rows,u_gt_zero_rate,mean_observed_utility,median_observed_utility,positive_utility_sum,mae,rmse,r2,pearson,spearman,roc_auc_u_gt_zero,average_precision_u_gt_zero,score_mean,score_median,candidate_id,base_model_name,estimator,feature_scheme,role,params_json
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,,,,0.015260230228049667,0.09019889730401773,0.8128348195322587,0.17453655817406466,-0.24837161871868568,-0.23272415728250448,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,,,,0.4324085487968941,0.33080108106708744,0.8648122941233278,0.5933880512366014,-0.23202527655878738,-0.2096546192509416,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,,,,0.002483369188134655,0.01683110685368105,0.7740805306012531,0.05083688328255518,-0.253983049609397,-0.24396867569272357,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,,,,0.18745234180475714,0.1458935229302064,0.8180115980818555,0.2032307657078766,-0.244861694491007,-0.23733449525029637,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,,,,0.3614217431504902,0.30820017798691757,0.8251192845714996,0.2781176843608487,-0.22749448480967405,-0.23925441085920895,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,,,,0.0024137902432512003,0.07749888470372109,0.8165328223469943,0.07104850816497961,-0.27275867685537597,-0.2208076653523478,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,,,,-0.02048434507527911,-0.10549812879918744,0.713127928219293,0.072726519162368,-0.07249717379733484,-0.05989966311915092,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,,,,-0.05734928206662226,-0.10560043302202916,0.7248696106472093,0.07982457763342021,-0.018187650721096467,0.019574682653364622,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,,,,-0.054914406218900765,-0.09191099030861287,0.7493072397562047,0.08054772942430294,-0.05715802052537928,-0.07578817826788999,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,,,,0.003841051029532234,-0.04056537083313557,0.77328114912847,0.08292074787439623,-0.04610048280211592,-0.18737172905079452,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,,,,0.006666895289350098,-0.04186753599529256,0.7851167105157455,0.07942126005997856,-0.1828799646976587,-0.3534527150577357,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.4,,,0.4,6480,800,0.12345679012345678,-0.07290554260108724,-0.07056462486829276,174.15917724891835,,,,0.3432367491671623,0.13890258273283115,0.8617189700704224,0.42937430209649136,-0.24909567995317014,-0.4299146210224597,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.45,,,0.45,6480,243,0.0375,-0.10186903427734409,-0.07939845101548082,50.56190594132994,,,,0.007492150003938651,-0.041731054518881636,0.8045290583013491,0.09494786164574585,-0.6201142923666058,-0.5219264973063448,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.5,,,0.5,6480,477,0.07361111111111111,-0.08578559846269349,-0.08202974076197492,151.15391573733473,,,,0.33810992999677764,0.05032914295227806,0.8924161259691608,0.5056826743839361,-0.3611196574784141,-0.5482988046713959,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.55,,,0.55,6480,376,0.05802469135802469,-0.11228594071878435,-0.09215825578698267,79.68497550744864,,,,0.1860961548372982,0.030251173832610095,0.8277738176570647,0.20382182358080642,-0.40882737787372175,-0.5807407287608982,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__baseline,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.6,,,0.6,6480,447,0.06898148148148148,-0.11584131580446465,-0.10228898920926656,123.20350275094972,,,,0.2686078572261617,0.06258243046195838,0.8692934572009059,0.34542327944321555,-0.4677358869713599,-0.6154019550514735,linear_svm_classifier__raw_primary_with_maturity__baseline__C_1p0__class_weight_balanced,linear_svm_classifier,"LinearSVC(C=1.0,class_weight='balanced',tol=1e-2)",raw_primary_with_maturity,baseline,"{""C"": 1.0, ""class_weight"": ""balanced""}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,all,all,,,,194400,11921,0.06132201646090535,-0.08855738467265091,-0.06544428361600368,2511.1122661377594,,,,0.10253284271466101,0.13148853352082265,0.8046493303370503,0.20233999674533226,-0.9083940213801205,-0.905772104583789,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,label_source,label_source=changed_algorithm,changed_algorithm,,,74400,8470,0.11384408602150538,-0.05859081542569486,-0.06280283172738645,1678.8603444230114,,,,0.25257878775101594,0.2502649715307045,0.8456232335429278,0.34276171969271324,-0.9068803695309989,-0.9113318473147587,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,label_source,label_source=same_algorithm,same_algorithm,,,120000,3451,0.028758333333333334,-0.10713665760576366,-0.06743423570665175,832.2519217147483,,,,0.01120144909605799,0.05412385874592526,0.695966279098478,0.053293665515530296,-0.9093324855265755,-0.9034183202302963,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,dimension,dimension=10,,10.0,,64800,2405,0.037114197530864194,-0.04022633237538057,-0.03715828153278458,308.0180086184804,,,,0.09391810211985682,0.3792225037030423,0.8128413855859966,0.15137826215089695,-0.9343921949183311,-0.9316050063750309,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,dimension,dimension=20,,20.0,,64800,3858,0.059537037037037034,-0.07228172978918257,-0.06716881295115272,823.0687800379324,,,,0.1266224493476183,0.3442939285657351,0.812660876051759,0.2237508945779682,-0.9067254735999164,-0.9052136273582558,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,dimension,dimension=40,,40.0,,64800,5658,0.08731481481481482,-0.1531640918533896,-0.14272675969545875,1380.025477481347,,,,0.19818323308563854,0.38153916774457225,0.7795504672872507,0.22822803372415076,-0.8840643956221134,-0.8796395389787086,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.2,,,0.2,19440,1637,0.08420781893004116,-0.06196176210011554,-0.05049860667501493,304.44205064313394,,,,0.056981281740349596,-0.04576683134266059,0.6448151013788284,0.15827586205804728,-0.8458210134489025,-0.8443100010555752,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.25,,,0.25,19440,1530,0.0787037037037037,-0.06684412289960417,-0.05379598025536793,289.0381601639173,,,,0.10256108167754359,0.05774080869758295,0.792603869018294,0.23167263324851023,-0.8170864591436499,-0.8183133997284114,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.28,,,0.28,19440,1516,0.07798353909465021,-0.06678863875638497,-0.05595944523593056,294.83506110374555,,,,0.1147196466292094,0.06474775849198507,0.7980907661136231,0.23675871780905253,-0.839706931672517,-0.8465100556136701,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.3,,,0.3,19440,1403,0.07217078189300412,-0.07045501341769796,-0.05769358257385397,275.8794546370344,,,,0.11710259528747204,0.11202800561332396,0.8114952668568225,0.2385107573571011,-0.8497541125190387,-0.8677254747693526,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.35,,,0.35,19440,1388,0.07139917695473251,-0.07482964941049443,-0.062069321341436653,257.6511044439708,,,,0.12461649568455649,0.0912114445036038,0.8285639436760023,0.24472725376564222,-0.8964745169798701,-0.9179703944474196,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.4,,,0.4,19440,1376,0.07078189300411522,-0.08176159053440116,-0.06731035034538017,252.55187921031478,,,,0.11139160344584914,0.09281156675277612,0.8312722400457289,0.23661089105369276,-0.9257598211018525,-0.9497695315956614,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.45,,,0.45,19440,911,0.04686213991769547,-0.09574364894010993,-0.0740343803226563,214.80823720368133,,,,0.061834019712702165,-0.013344640228332674,0.8456176833549971,0.20756604624801214,-0.9510720276856148,-0.9779372227068718,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.5,,,0.5,19440,752,0.03868312757201646,-0.10761678906395437,-0.08153801385084204,216.74610973067038,,,,0.027760133373608904,-0.05617221212062362,0.8471657628743443,0.1845522570637987,-0.9701068533745123,-0.9933086794911993,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.55,,,0.55,19440,784,0.040329218106995884,-0.12055088341199817,-0.09047622006570433,212.50845114181092,,,,-0.012291303095692877,-0.08508794950675916,0.8275764677118704,0.16818825907878,-0.9867955244803159,-1.007236877640263,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_train,FE_ratio,FE_ratio=0.6,,,0.6,19440,624,0.03209876543209877,-0.13902174819174842,-0.10198680721304745,192.65175785948037,,,,-0.04799550525186614,-0.12128913661304111,0.8107374009299233,0.11052482502919102,-1.0013629533949293,-1.0220903561509176,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,all,all,,,,64800,3745,0.05779320987654321,-0.09152940558707323,-0.07597107961327272,743.0385345915533,,,,0.0405901487620711,0.07257625916444681,0.8139822670775841,0.17529080457445853,-0.884052915511256,-0.9074527242141467,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,label_source,label_source=changed_algorithm,changed_algorithm,,,16560,2549,0.15392512077294687,-0.05116247729341551,-0.06176568779918107,607.1864253523988,,,,0.5267963911880075,0.3379119770170297,0.8764374704300458,0.615483663825596,-0.8861174192138408,-0.9038682448723452,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,label_source,label_source=same_algorithm,same_algorithm,,,48240,1196,0.024792703150912105,-0.10538670932967216,-0.08462815497687234,135.85210923915443,,,,0.0014825707684512884,-0.007269128142524729,0.7659370477620183,0.04778628222271316,-0.8833442052849954,-0.9096614557927647,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,dimension,dimension=10,,10.0,,21600,1470,0.06805555555555555,-0.040708791525251226,-0.036659214049790265,260.3480860696287,,,,0.24625987907975974,0.14932954558270053,0.822149261095397,0.2036517083269547,-0.8951979117719033,-0.9124066223737259,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,dimension,dimension=20,,20.0,,21600,1908,0.08833333333333333,-0.05664202206459035,-0.0679457754312032,392.4289080321196,,,,0.4205660615839992,0.3086365748507925,0.8260491442427216,0.28242801769560605,-0.8819599531937119,-0.909545385734461,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,dimension,dimension=40,,40.0,,21600,367,0.01699074074074074,-0.17723740317137815,-0.16708161511555475,90.26154048980496,,,,0.011174925106480896,0.08305892364981325,0.8171201811585509,0.07397557527811344,-0.8750008815681526,-0.9005516246019516,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.2,,,0.2,6480,296,0.04567901234567901,-0.07854640971495502,-0.05432046807708305,38.557426800468264,,,,-0.04573789769494503,-0.15318720853309775,0.6272426007831894,0.05553093168935615,-0.8512345650038854,-0.8439712326122237,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.25,,,0.25,6480,292,0.04506172839506173,-0.08209066348445634,-0.05811985784400571,35.463735190300596,,,,-0.03482063931577585,-0.11675882696532178,0.7512773286342989,0.08361423842068837,-0.8259839158856043,-0.8381013557864515,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.28,,,0.28,6480,274,0.042283950617283954,-0.08549062609263769,-0.060059978976886724,32.16164278161452,,,,-0.03177171082546644,-0.12201408450940898,0.7574968655245337,0.08009156059337481,-0.8356126069672537,-0.867849058882844,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.3,,,0.3,6480,284,0.043827160493827164,-0.08706332924379373,-0.061481761258876125,31.652929735382077,,,,0.010469463879326788,-0.07476870844446493,0.7670646214277271,0.08096482542212326,-0.8309178708529941,-0.9027995363538265,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.35,,,0.35,6480,256,0.03950617283950617,-0.09341559547051581,-0.06664570006608084,26.439322897806413,,,,0.01563794580156691,-0.05721161124715411,0.7820414172959511,0.07868477363010917,-0.8660525919055705,-0.9389507661781421,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.4,,,0.4,6480,800,0.12345679012345678,-0.07290554260108724,-0.07056462486829276,174.15917724891835,,,,0.397697860719466,0.12360929786699316,0.8588285651408453,0.4337509731030851,-0.8840396178286412,-0.9580147662916372,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.45,,,0.45,6480,243,0.0375,-0.10186903427734409,-0.07939845101548082,50.56190594132994,,,,0.01366398625983072,-0.06382184571015047,0.8079250932474528,0.09741431506429116,-0.9501892955747401,-0.9821537865256994,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.5,,,0.5,6480,477,0.07361111111111111,-0.08578559846269349,-0.08202974076197492,151.15391573733473,,,,0.41546161124460607,0.02159692273507611,0.8940704350829476,0.5207421129431661,-0.9174478231829092,-0.9938184243391345,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.55,,,0.55,6480,376,0.05802469135802469,-0.11228594071878435,-0.09215825578698267,79.68497550744864,,,,0.2164846218366756,-0.00028376160300736523,0.8293245099132764,0.2039132759866451,-0.9308944266219322,-1.0082603367451366,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
linear_svm_classifier__best_candidate,linear_svm,classification,bbob_validation,FE_ratio,FE_ratio=0.6,,,0.6,6480,447,0.06898148148148148,-0.11584131580446465,-0.10228898920926656,123.20350275094972,,,,0.328172464554573,0.03827749531541503,0.8717567917838911,0.357349662382449,-0.9481564412890283,-1.0209947276898332,linear_svm_classifier__raw_primary_with_maturity__best_candidate__C_0p03__class_weight_null,linear_svm_classifier,"LinearSVC(C=0.03,class_weight=None,tol=1e-2)",raw_primary_with_maturity,best_candidate,"{""C"": 0.03, ""class_weight"": null}"
