candidate_id,base_model_name,model_family,estimator,role,feature_scheme,feature_count,params_json,status,skip_reason,eval_split,rows,feature_fit_seconds,fit_seconds,prediction_seconds,roc_auc_u_gt_zero,average_precision_u_gt_zero,threshold,decision_ela_call_rate,decision_mean_utility,utility_capture_rate,precision_u_gt_zero_under_calls,unhelpful_call_cost_sum
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",completed,,bbob_train,194400,25.349868833000073,0.12350920799508458,0.005161875000339933,0.5528294982559488,0.1053364084270722,0.9781414731623207,7.20164609053498e-05,1.0543436899558936e-05,0.0011212504419304888,0.6428571428571429,0.7659416048697766
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p5__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.5)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",completed,,bbob_validation,64800,25.349868833000073,0.12350920799508458,0.001764000000548549,0.5822104016831767,0.16309690692853673,0.9781414731623207,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p7__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.7)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.7, ""solver"": ""lsqr""}",completed,,bbob_train,194400,25.349868833000073,0.12316679200012004,0.005123499999172054,0.5524603619855739,0.1028203737055062,0.9928537928584896,7.20164609053498e-05,1.0543436899558936e-05,0.0011212504419304888,0.6428571428571429,0.7659416048697766
lda_classifier__engineered_interaction_selected__best_candidate__shrinkage_0p7__solver_lsqr,lda_classifier,lda,"LinearDiscriminantAnalysis(solver='lsqr',shrinkage=0.7)",best_candidate,engineered_interaction_selected,96,"{""shrinkage"": 0.7, ""solver"": ""lsqr""}",completed,,bbob_validation,64800,25.349868833000073,0.12316679200012004,0.001850291999289766,0.5809357077965663,0.16284703817965732,0.9928537928584896,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.03,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.179283874997054,0.005508665999514051,0.8176530403143827,0.2035926022345457,0.9171545666941406,0.0036831275720164607,3.767402505734768e-05,0.022794486601749656,0.31424581005586594,49.915684434817976
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.03,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.179283874997054,0.0018364170027780347,0.8349368770458994,0.17393874494461467,0.9171545666941406,0.024444444444444446,0.0015464522036124073,0.25848363183455625,0.21906565656565657,91.85319622016726
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.03,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,10.048840083996765,0.0051202079994254746,0.7981199477132356,0.20599372175624664,0.26454189997185346,0.019176954732510288,0.0003986194667244252,0.1122857709741153,0.3446888412017167,204.47055247460787
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p03__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.03,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.03, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,10.048840083996765,0.0018217499964521267,0.8289261132606147,0.1615469160104563,0.26454189997185346,0.0608179012345679,0.0004789167073936063,0.4411825762829205,0.1943669119512814,296.78185232948175
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.1,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.499072999999044,0.0052976250008214265,0.828158700751318,0.21199527915966657,0.999999999829994,8.74485596707819e-05,2.917219724837682e-06,0.0005794079409431635,0.29411764705882354,0.8878508730915553
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.1,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.499072999999044,0.0018029169950750656,0.8364253509087377,0.17084918643387687,0.999999999829994,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.1,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,12.82759191700461,0.005234500000369735,0.8107564431956711,0.21663991403511249,0.26220215192151664,0.02178497942386831,0.0004325038500256873,0.13027091566825852,0.34663518299881935,243.0461458105679
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p1__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.1,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,12.82759191700461,0.0018652090002433397,0.82983809712598,0.1597969602477016,0.26220215192151664,0.062330246913580245,-0.00043105631221577637,0.38952664379431023,0.17801435999009657,317.3657556208726
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.3,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.276227999995172,0.00536899999860907,0.835939378488267,0.21430882401339665,0.9999999999984321,8.23045267489712e-05,2.5214132133079635e-06,0.000548766226162437,0.25,0.8878508730915553
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.3,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.276227999995172,0.0017869999937829562,0.8379105227957151,0.1695877846142979,0.9999999999984321,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.3,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,12.73130429199955,0.005141000001458451,0.8186465678963927,0.2246150978118163,0.2531316377502682,0.025771604938271606,0.0005454357770777644,0.15988004648393547,0.3435129740518962,295.4440307725681
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_0p3__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=0.3,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 0.3, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,12.73130429199955,0.001750000003085006,0.8305911969104878,0.15868754237265711,0.2531316377502682,0.06302469135802469,-0.0007490081035539879,0.3749998624026894,0.17238001958863858,327.17507334202696
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.918974665997666,0.0054102909998619,0.8413689304539905,0.21640207290415664,0.9999999999999998,8.74485596707819e-05,2.29118154131039e-06,0.000548766226162437,0.23529411764705882,0.9326079101278838
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.918974665997666,0.0018129999953089282,0.8324137345139246,0.15596911424656584,0.9999999999999998,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,12.761563915999432,0.005148459000338335,0.8200103177898175,0.22337356548428905,0.25913920204011753,0.023410493827160494,0.0005158993117011033,0.14684868358174458,0.34805537244561635,268.46270441360684
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_1p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=1.0,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,12.761563915999432,0.001756874997226987,0.830668856758647,0.1589757463813846,0.25913920204011753,0.059521604938271605,-0.0007055612518082629,0.3573851396345738,0.17267306196525797,311.27129955604676
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.753198665996024,0.005366707999201026,0.8415441420870384,0.20040289707593859,1.0,0.0,0.0,0.0,0.0,-0.0
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.753198665996024,0.0018190000046161003,0.8370819061672491,0.1690303626706347,1.0,0.0,0.0,0.0,0.0,-0.0
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.784826791998057,0.00567908300581621,0.8281890250858006,0.2210686220850584,0.31840831372706446,0.016301440329218108,0.0003533426449438902,0.1180483419483463,0.34774376775007887,227.74282928662473
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_3p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=3.0,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 3.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.784826791998057,0.0018534580012783408,0.8170706204073699,0.14147483180659884,0.31840831372706446,0.02236111111111111,-0.0009457860663351684,0.08263220334614889,0.13595583160800553,122.68584838291264
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,16.447861792003096,0.005473666999023408,0.8360030230215523,0.21736053546395537,0.9999999998499551,0.00010288065843621399,2.520960016745492e-06,0.0006571825220908181,0.3,1.160184465058279
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_balanced__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight='balanced')",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,16.447861792003096,0.0019462909986032173,0.8383653120219583,0.17283335731166302,0.9999999998499551,1.54320987654321e-05,-2.255713885782998e-06,0.0,0.0,0.14617025979873827
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_train,194400,25.349868833000073,14.712290333001874,0.00543479200132424,0.8252148558430796,0.2282308143469498,0.24205292448659238,0.03058641975308642,0.0006554116936274987,0.19419372511572908,0.33921964345778677,360.2302119039059
softmax_logistic_classifier__engineered_interaction_selected__best_candidate__C_10p0__class_weight_null__penalty_l2,softmax_logistic_classifier,softmax_logistic,"LogisticRegression(C=10.0,class_weight=None)",best_candidate,engineered_interaction_selected,96,"{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2""}",completed,,bbob_validation,64800,25.349868833000073,14.712290333001874,0.0023451249944628216,0.8328244434557953,0.16072829324728521,0.24205292448659238,0.07049382716049382,-0.0012378156735676456,0.39869566578264687,0.17162872154115585,376.45669889832504
